bbox,img_id,query
"[449.0, 101.0, 480.0, 223.0]",37504.jpg,green bush on far rt
"[13.0, 59.0, 360.0, 480.0]",39373.jpg,anywhere on main building
"[0.0, 0.0, 360.0, 213.0]",39373.jpg,sky
"[0.0, 206.0, 435.0, 360.0]",38910.jpg,sky
"[69.0, 287.0, 159.0, 360.0]",18417.jpg,locker looking things bottom of picture
"[242.0, 170.0, 480.0, 358.0]",24001.jpg,right snow
"[81.0, 0.0, 480.0, 90.0]",24001.jpg,sky top right
"[0.0, 145.0, 242.0, 337.0]",24001.jpg,grey mountain on left
"[349.0, 195.0, 385.0, 294.0]",9083.jpg,right lamp post
"[5.0, 73.0, 212.0, 139.0]",5044.jpg,blue sky in between the heads of the couple
"[56.0, 213.0, 133.0, 338.0]",32043.jpg,flag
"[0.0, 398.0, 153.0, 480.0]",5044.jpg,bottom left corner
"[0.0, 0.0, 143.0, 56.0]",5044.jpg,sky that isnt clouds in top left
"[58.0, 317.0, 277.0, 480.0]",32043.jpg,sidewalk
"[0.0, 0.0, 480.0, 126.0]",30549.jpg,sky very top left
"[0.0, 258.0, 480.0, 320.0]",30549.jpg,sand bottom
"[260.0, 429.0, 360.0, 480.0]",9957.jpg,bottom right corner
"[0.0, 0.0, 360.0, 263.0]",6972.jpg,front bare wall
"[0.0, 0.0, 360.0, 263.0]",6972.jpg,top right
"[52.0, 0.0, 92.0, 12.0]",8669.jpg,picture above guy with guitar
"[0.0, 163.0, 360.0, 401.0]",7218.jpg,grass
"[0.0, 106.0, 360.0, 184.0]",7218.jpg,hills in the distance
"[0.0, 0.0, 399.0, 152.0]",2981.jpg,same thing here the sky
"[243.0, 105.0, 328.0, 202.0]",17621.jpg,first person on right
"[67.0, 99.0, 167.0, 197.0]",17621.jpg,person left
"[79.0, 175.0, 358.0, 255.0]",17621.jpg,boat in front
"[0.0, 43.0, 480.0, 360.0]",17621.jpg,water
"[93.0, 311.0, 193.0, 434.0]",11453.jpg,backpak on ground in center of group
"[0.0, 147.0, 480.0, 360.0]",14582.jpg,bottom right corner
"[0.0, 0.0, 480.0, 113.0]",14582.jpg,top sky
"[0.0, 127.0, 91.0, 302.0]",32850.jpg,in back
"[133.0, 59.0, 338.0, 315.0]",32850.jpg,bike
"[133.0, 59.0, 338.0, 315.0]",32850.jpg,bike
"[0.0, 139.0, 480.0, 360.0]",32850.jpg,bottom right corner
"[241.0, 144.0, 365.0, 292.0]",9195.jpg,person
"[62.0, 291.0, 300.0, 360.0]",6483.jpg,shrub in forground either
"[50.0, 244.0, 131.0, 360.0]",1653.jpg,baby bottom left with white and blue hat
"[131.0, 158.0, 288.0, 360.0]",1653.jpg,blue shirt center front
"[0.0, 249.0, 61.0, 360.0]",1653.jpg,face bottom left black hair
"[0.0, 249.0, 61.0, 360.0]",1653.jpg,"okay, so person on bottom left in the spider school."
"[0.0, 0.0, 360.0, 125.0]",15509.jpg,sky
"[0.0, 101.0, 360.0, 180.0]",15509.jpg,mountains in background
"[0.0, 168.0, 360.0, 480.0]",15509.jpg,ground
"[0.0, 168.0, 360.0, 480.0]",15509.jpg,"the area around these people, the whitish area, beneath the grass"
"[311.0, 191.0, 360.0, 388.0]",15509.jpg,the grass next to the woman
"[0.0, 0.0, 168.0, 83.0]",6480.jpg,click top left corner
"[229.0, 160.0, 330.0, 480.0]",15509.jpg,woman on right
"[58.0, 114.0, 174.0, 480.0]",15509.jpg,left person
"[58.0, 114.0, 174.0, 480.0]",15509.jpg,woman on the left
"[30.0, 323.0, 103.0, 418.0]",15509.jpg,bag of girl on left
"[84.0, 256.0, 316.0, 359.0]",22028.jpg,area under snow
"[0.0, 0.0, 480.0, 238.0]",22028.jpg,sky
"[146.0, 184.0, 480.0, 360.0]",22028.jpg,bottom right
"[32.0, 166.0, 396.0, 356.0]",22028.jpg,the bright/tan uh... dirt? ground?
"[0.0, 223.0, 77.0, 360.0]",22028.jpg,trees on bottom left
"[0.0, 122.0, 480.0, 269.0]",3791.jpg,house
"[0.0, 23.0, 165.0, 138.0]",3791.jpg,hill to the left
"[0.0, 0.0, 480.0, 217.0]",3791.jpg,sky
"[0.0, 283.0, 343.0, 358.0]",3038.jpg,leaves in front
"[0.0, 283.0, 343.0, 358.0]",3038.jpg,area in front of the roots to the left
"[128.0, 251.0, 480.0, 360.0]",3791.jpg,bottom right corner
"[36.0, 231.0, 139.0, 264.0]",3791.jpg,the tops of the two trees on the bottom left
"[133.0, 268.0, 252.0, 360.0]",3791.jpg,man in white shirt
"[0.0, 263.0, 462.0, 304.0]",3791.jpg,fence
"[33.0, 0.0, 477.0, 357.0]",3038.jpg,the guy
"[270.0, 393.0, 360.0, 480.0]",11687.jpg,bottom right
"[17.0, 294.0, 49.0, 318.0]",3791.jpg,hat on left side
"[0.0, 2.0, 66.0, 247.0]",3038.jpg,open space between trees on far left
"[85.0, 4.0, 196.0, 227.0]",3038.jpg,the white tree pole
"[85.0, 4.0, 196.0, 227.0]",3038.jpg,space between threes
"[85.0, 4.0, 196.0, 227.0]",3038.jpg,anywhere in triangle to the left of center tree
"[85.0, 4.0, 196.0, 227.0]",3038.jpg,opening between white tree and tree on left
"[85.0, 4.0, 196.0, 227.0]",3038.jpg,v in tree on left
"[28.0, 3.0, 116.0, 307.0]",3038.jpg,left tree
"[237.0, 66.0, 305.0, 214.0]",3038.jpg,person
"[0.0, 0.0, 220.0, 480.0]",15755.jpg,water
"[0.0, 0.0, 360.0, 480.0]",15755.jpg,rocks
"[204.0, 62.0, 360.0, 401.0]",15755.jpg,person
"[26.0, 199.0, 177.0, 456.0]",6480.jpg,the people
"[181.0, 0.0, 366.0, 149.0]",30516.jpg,scary trees in back middle
"[109.0, 119.0, 238.0, 261.0]",30516.jpg,guy on left
"[228.0, 0.0, 266.0, 226.0]",1740.jpg,most front cacti direct middle
"[133.0, 20.0, 223.0, 219.0]",1740.jpg,cactus middle a little left
"[29.0, 11.0, 108.0, 278.0]",1740.jpg,closest cactus on the left
"[379.0, 133.0, 480.0, 250.0]",1740.jpg,low brush rt side
"[133.0, 198.0, 299.0, 360.0]",1740.jpg,brush front center
"[133.0, 198.0, 299.0, 360.0]",1740.jpg,bottom green
"[133.0, 198.0, 299.0, 360.0]",1740.jpg,grass in the middle
"[133.0, 198.0, 299.0, 360.0]",1740.jpg,moss stuff in middle front
"[31.0, 252.0, 84.0, 307.0]",1740.jpg,left most bush bottom
"[346.0, 22.0, 434.0, 210.0]",1740.jpg,err group of three cacti to the right
"[346.0, 22.0, 434.0, 210.0]",1740.jpg,right most front three cactus
"[346.0, 22.0, 434.0, 210.0]",1740.jpg,3 catcus right
"[346.0, 22.0, 434.0, 210.0]",1740.jpg,3 cactus in front row on right
"[38.0, 214.0, 320.0, 480.0]",37592.jpg,road
"[0.0, 64.0, 127.0, 252.0]",37592.jpg,truck
"[0.0, 0.0, 320.0, 143.0]",37592.jpg,sky
"[152.0, 251.0, 287.0, 480.0]",37592.jpg,his legs
"[0.0, 277.0, 112.0, 467.0]",37592.jpg,"section above front grass spot, far left"
"[0.0, 213.0, 480.0, 360.0]",15860.jpg,ground
"[13.0, 144.0, 424.0, 297.0]",15860.jpg,anyone
"[0.0, 0.0, 480.0, 126.0]",15860.jpg,sky
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,tree in the center
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,palm tree center
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,palm tree in the middle
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,tree in center
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,midde tree
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,tree in middle
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,tree first in middle
"[171.0, 57.0, 252.0, 159.0]",15860.jpg,that middle palm tree
"[351.0, 40.0, 457.0, 154.0]",15860.jpg,palm tree on right
"[254.0, 0.0, 332.0, 149.0]",15860.jpg,the tall fountain part
"[41.0, 65.0, 115.0, 158.0]",15860.jpg,left tree
"[0.0, 25.0, 336.0, 169.0]",15860.jpg,left building
"[344.0, 17.0, 480.0, 187.0]",15860.jpg,the yellow building far right
"[0.0, 94.0, 480.0, 187.0]",22635.jpg,the water
"[49.0, 176.0, 107.0, 293.0]",13410.jpg,group of 5 on the left
"[11.0, 0.0, 326.0, 50.0]",3796.jpg,white sky
"[26.0, 1.0, 360.0, 415.0]",3796.jpg,green mountain right side
"[0.0, 1.0, 120.0, 480.0]",3796.jpg,tree left
"[117.0, 105.0, 173.0, 290.0]",3796.jpg,water fall
"[37.0, 281.0, 281.0, 459.0]",3796.jpg,building
"[77.0, 416.0, 360.0, 480.0]",3796.jpg,floor right in front of the house
"[1.0, 93.0, 249.0, 345.0]",9209.jpg,people on left
"[405.0, 105.0, 478.0, 223.0]",9209.jpg,stairs
"[278.0, 121.0, 349.0, 215.0]",9209.jpg,guy on laptop
"[346.0, 101.0, 437.0, 288.0]",9209.jpg,lblack hat
"[246.0, 190.0, 365.0, 346.0]",9209.jpg,chair
"[184.0, 85.0, 284.0, 238.0]",9209.jpg,dude in middle
"[54.0, 326.0, 86.0, 358.0]",9209.jpg,glass of wine? in lower left next to chair
"[0.0, 326.0, 339.0, 479.0]",8278.jpg,food
"[0.0, 326.0, 339.0, 479.0]",8278.jpg,food
"[0.0, 326.0, 339.0, 479.0]",8278.jpg,the food
"[0.0, 326.0, 339.0, 479.0]",8278.jpg,the plate of food
"[0.0, 409.0, 360.0, 480.0]",8278.jpg,table next to plate
"[0.0, 162.0, 480.0, 360.0]",4861.jpg,brown floor
"[287.0, 142.0, 385.0, 360.0]",4861.jpg,person in hammock in the front
"[320.0, 142.0, 371.0, 192.0]",4861.jpg,book man is holding
"[161.0, 0.0, 328.0, 295.0]",4861.jpg,bottom half of hammock shirtless guy is in
"[348.0, 0.0, 480.0, 279.0]",4861.jpg,the top part of the hammock that the person reading the book is in
"[352.0, 99.0, 379.0, 125.0]",4861.jpg,head of person behind main guy on right
"[0.0, 0.0, 343.0, 205.0]",4861.jpg,hammock to left of guy
"[0.0, 64.0, 128.0, 199.0]",4861.jpg,left blue thing
"[133.0, 50.0, 184.0, 158.0]",4861.jpg,hammock covering view of blue boy
"[0.0, 52.0, 360.0, 480.0]",19721.jpg,child's face
"[0.0, 0.0, 360.0, 404.0]",19721.jpg,wall
"[261.0, 246.0, 360.0, 453.0]",40019.jpg,right bush
"[0.0, 0.0, 360.0, 237.0]",40019.jpg,"trees, top right"
"[0.0, 0.0, 360.0, 237.0]",40019.jpg,top right corner
"[112.0, 276.0, 333.0, 480.0]",40019.jpg,walkway
"[245.0, 113.0, 351.0, 271.0]",5077.jpg,left rock seal on the right (middle seal)
"[245.0, 113.0, 351.0, 271.0]",5077.jpg,seal middle bigger one
"[245.0, 113.0, 351.0, 271.0]",5077.jpg,middle seal
"[245.0, 113.0, 351.0, 271.0]",5077.jpg,2nd seal
"[245.0, 113.0, 351.0, 271.0]",5077.jpg,center seal
"[245.0, 113.0, 351.0, 271.0]",5077.jpg,middle sea lio looks sad
"[351.0, 117.0, 467.0, 200.0]",5077.jpg,second seal from right
"[102.0, 201.0, 210.0, 321.0]",5077.jpg,seal bottom left
"[0.0, 1.0, 102.0, 111.0]",5077.jpg,seal upper left
"[1.0, 0.0, 480.0, 227.0]",5077.jpg,top
"[443.0, 49.0, 480.0, 210.0]",5077.jpg,first seal right
"[0.0, 43.0, 480.0, 360.0]",5077.jpg,bottom right corner
"[0.0, 0.0, 480.0, 253.0]",12982.jpg,trees
"[0.0, 0.0, 360.0, 340.0]",21944.jpg,blue wall
"[5.0, 23.0, 360.0, 480.0]",21944.jpg,child
"[0.0, 278.0, 387.0, 360.0]",10095.jpg,ground in front
"[19.0, 87.0, 472.0, 360.0]",10095.jpg,the people!
"[273.0, 0.0, 480.0, 142.0]",10095.jpg,smoke
"[0.0, 0.0, 353.0, 116.0]",10095.jpg,my bad it was everything but the flower... sky
"[77.0, 11.0, 287.0, 177.0]",1955.jpg,brown windows above people
"[0.0, 306.0, 480.0, 360.0]",1955.jpg,ground
"[0.0, 0.0, 404.0, 320.0]",1955.jpg,building above group
"[141.0, 242.0, 296.0, 326.0]",1955.jpg,people
"[21.0, 99.0, 480.0, 291.0]",21271.jpg,volcano
"[227.0, 273.0, 480.0, 360.0]",21271.jpg,bottom right
"[227.0, 273.0, 480.0, 360.0]",21271.jpg,bottom right
"[227.0, 273.0, 480.0, 360.0]",21271.jpg,bottom right
"[227.0, 273.0, 480.0, 360.0]",21271.jpg,bottom right
"[227.0, 273.0, 480.0, 360.0]",21271.jpg,bottom right
"[0.0, 0.0, 480.0, 237.0]",21271.jpg,sky
"[0.0, 298.0, 480.0, 360.0]",19815.jpg,water
"[0.0, 0.0, 480.0, 305.0]",19815.jpg,the clouds
"[153.0, 53.0, 264.0, 201.0]",16299.jpg,mans face
"[0.0, 104.0, 281.0, 480.0]",16299.jpg,lady on the left
"[69.0, 161.0, 198.0, 339.0]",16299.jpg,womans face
"[132.0, 35.0, 360.0, 479.0]",16299.jpg,guy
"[176.0, 110.0, 395.0, 177.0]",18328.jpg,clouds above the trees
"[176.0, 110.0, 395.0, 177.0]",18328.jpg,clouds around the building
"[176.0, 0.0, 392.0, 116.0]",18328.jpg,blue sky
"[0.0, 86.0, 360.0, 480.0]",6733.jpg,water
"[214.0, 252.0, 288.0, 433.0]",6733.jpg,girl in blue bathing suit closest to us
"[0.0, 0.0, 360.0, 93.0]",6733.jpg,sky
"[146.0, 174.0, 204.0, 285.0]",6733.jpg,whitest guy
"[148.0, 22.0, 200.0, 100.0]",11425.jpg,% signs above person
"[138.0, 0.0, 276.0, 115.0]",11425.jpg,the wall behind the posters
"[256.0, 0.0, 330.0, 42.0]",11425.jpg,yellow sign right above blue tarp
"[39.0, 53.0, 466.0, 360.0]",8451.jpg,cat
"[0.0, 0.0, 480.0, 360.0]",8451.jpg,ground
"[0.0, 0.0, 480.0, 360.0]",8451.jpg,not the animal
"[122.0, 51.0, 170.0, 339.0]",27406.jpg,pillar front left side
"[0.0, 344.0, 360.0, 480.0]",11658.jpg,lower right
"[380.0, 114.0, 458.0, 203.0]",35815.jpg,right most tall building
"[0.0, 0.0, 480.0, 201.0]",35815.jpg,sky
"[0.0, 0.0, 480.0, 201.0]",35815.jpg,sky
"[0.0, 200.0, 98.0, 264.0]",35815.jpg,trees onthe left
"[3.0, 369.0, 68.0, 431.0]",12171.jpg,area left of man near bottom
"[67.0, 134.0, 416.0, 278.0]",35815.jpg,building closest to us
"[67.0, 134.0, 416.0, 278.0]",35815.jpg,building right in the middle
"[67.0, 134.0, 416.0, 278.0]",35815.jpg,big building in front
"[67.0, 134.0, 416.0, 278.0]",35815.jpg,main building
"[67.0, 134.0, 416.0, 278.0]",35815.jpg,the building with the clock on it
"[0.0, 284.0, 480.0, 360.0]",35815.jpg,grass
"[181.0, 74.0, 330.0, 186.0]",35815.jpg,building top middle
"[181.0, 74.0, 330.0, 186.0]",35815.jpg,group of two buildings in the middld
"[283.0, 54.0, 367.0, 318.0]",31310.jpg,man in front
"[20.0, 231.0, 480.0, 360.0]",31310.jpg,floor in front of woman
"[144.0, 91.0, 229.0, 311.0]",31310.jpg,belly dancer girl
"[40.0, 34.0, 242.0, 477.0]",12171.jpg,guys glasses
"[256.0, 221.0, 360.0, 480.0]",12171.jpg,patch of ground bottom right
"[220.0, 0.0, 306.0, 478.0]",12171.jpg,stick to right
"[220.0, 0.0, 306.0, 478.0]",12171.jpg,a large stick near a man's arm
"[220.0, 0.0, 306.0, 478.0]",12171.jpg,tree to right of guy
"[220.0, 0.0, 306.0, 478.0]",12171.jpg,tree trunk on far right
"[220.0, 0.0, 306.0, 478.0]",12171.jpg,tree trunk directly right of man
"[220.0, 0.0, 306.0, 478.0]",12171.jpg,the tree he's next to
"[0.0, 47.0, 480.0, 234.0]",18372.jpg,clouds in the sky
"[0.0, 282.0, 480.0, 360.0]",18372.jpg,grass
"[0.0, 245.0, 400.0, 360.0]",40388.jpg,water
"[0.0, 51.0, 436.0, 203.0]",40388.jpg,buildings
"[137.0, 207.0, 455.0, 241.0]",40388.jpg,the bridge in the middle
"[0.0, 0.0, 480.0, 148.0]",40388.jpg,sky
"[43.0, 238.0, 414.0, 360.0]",21602.jpg,bottom middle
"[0.0, 0.0, 480.0, 258.0]",21602.jpg,sky
"[87.0, 6.0, 480.0, 331.0]",21602.jpg,rock tallest part
"[0.0, 0.0, 360.0, 224.0]",21774.jpg,blue sky
"[0.0, 11.0, 55.0, 206.0]",22279.jpg,top right lady
"[309.0, 235.0, 480.0, 320.0]",30336.jpg,bottom right corner
"[0.0, 0.0, 480.0, 235.0]",27402.jpg,brick
"[104.0, 112.0, 151.0, 229.0]",27402.jpg,far left guy
"[184.0, 135.0, 217.0, 246.0]",27402.jpg,lady on the 3rd from the left
"[247.0, 126.0, 336.0, 257.0]",27402.jpg,pink shirt
"[333.0, 122.0, 373.0, 237.0]",27402.jpg,guy end right
"[137.0, 48.0, 312.0, 118.0]",16474.jpg,street sign
"[89.0, 139.0, 480.0, 298.0]",30393.jpg,shrubs on right
"[0.0, 0.0, 480.0, 105.0]",26614.jpg,sky
"[97.0, 154.0, 458.0, 178.0]",23450.jpg,hill
"[334.0, 162.0, 480.0, 352.0]",23450.jpg,building right
"[199.0, 189.0, 404.0, 281.0]",23450.jpg,"smaller ""dark"" building in middle of pic?"
"[0.0, 0.0, 480.0, 170.0]",23450.jpg,clouds
"[0.0, 155.0, 155.0, 253.0]",23450.jpg,little house left side
"[0.0, 245.0, 480.0, 360.0]",23450.jpg,bottom left
"[0.0, 0.0, 301.0, 174.0]",17753.jpg,the roof part
"[60.0, 239.0, 192.0, 360.0]",17753.jpg,steps bottom left
"[0.0, 0.0, 480.0, 129.0]",17753.jpg,sky sorry :(
"[365.0, 154.0, 480.0, 261.0]",17753.jpg,grassy area at right of pic
"[365.0, 154.0, 480.0, 261.0]",17753.jpg,green area middle screen on right
"[0.0, 0.0, 480.0, 360.0]",12980.jpg,trees
"[159.0, 202.0, 264.0, 360.0]",12980.jpg,that animal(?)
"[335.0, 129.0, 480.0, 260.0]",37094.jpg,line of people on right
"[81.0, 131.0, 282.0, 360.0]",37094.jpg,center people
"[0.0, 0.0, 459.0, 90.0]",37094.jpg,sky
"[229.0, 12.0, 451.0, 325.0]",13636.jpg,the groupd of people on the right
"[0.0, 134.0, 134.0, 212.0]",37094.jpg,empty spot in pavement far left
"[267.0, 0.0, 480.0, 119.0]",37094.jpg,building to the right
"[253.0, 131.0, 480.0, 360.0]",37094.jpg,cobble stones bottom right
"[91.0, 37.0, 202.0, 185.0]",13636.jpg,group of three on the left
"[5.0, 257.0, 76.0, 352.0]",37094.jpg,man bottom left
"[5.0, 257.0, 76.0, 352.0]",37094.jpg,"man very left, bottom"
"[184.0, 50.0, 260.0, 115.0]",37094.jpg,middle building
"[379.0, 208.0, 480.0, 286.0]",25216.jpg,chair on right top
"[0.0, 174.0, 420.0, 360.0]",13636.jpg,rocks
"[0.0, 0.0, 480.0, 178.0]",35599.jpg,sky
"[435.0, 294.0, 480.0, 360.0]",35599.jpg,the very bottom right side
"[0.0, 142.0, 480.0, 360.0]",35599.jpg,anything but sky
"[0.0, 0.0, 480.0, 248.0]",16524.jpg,the tall grass behind woman
"[163.0, 293.0, 226.0, 360.0]",11212.jpg,grass between two dirt trails center
"[284.0, 284.0, 402.0, 360.0]",11212.jpg,grass right
"[6.0, 259.0, 154.0, 360.0]",11212.jpg,grass to the left
"[220.0, 315.0, 296.0, 360.0]",11212.jpg,right rut
"[117.0, 289.0, 176.0, 360.0]",11212.jpg,narrow strip of dirt on left
"[0.0, 0.0, 480.0, 360.0]",11212.jpg,so close! any tree
"[163.0, 172.0, 296.0, 299.0]",11212.jpg,people
"[0.0, 185.0, 371.0, 339.0]",35868.jpg,the middle of field
"[61.0, 0.0, 421.0, 46.0]",35868.jpg,sky at top
"[0.0, 0.0, 480.0, 69.0]",27117.jpg,sky above mountains
"[137.0, 107.0, 218.0, 340.0]",27117.jpg,person
"[211.0, 228.0, 306.0, 380.0]",21532.jpg,people on right
"[29.0, 278.0, 326.0, 467.0]",21532.jpg,boat
"[0.0, 149.0, 360.0, 336.0]",21532.jpg,water above raft
"[0.0, 0.0, 360.0, 78.0]",21532.jpg,clouds
"[0.0, 72.0, 360.0, 151.0]",21532.jpg,trees
"[243.0, 0.0, 360.0, 328.0]",9853.jpg,right building
"[0.0, 0.0, 351.0, 187.0]",8949.jpg,clouds above the teenagers on vacation
"[0.0, 0.0, 467.0, 81.0]",6766.jpg,sky
"[31.0, 118.0, 466.0, 188.0]",18102.jpg,buildings in the middle of the picture
"[389.0, 96.0, 480.0, 191.0]",18102.jpg,trees right side
"[40.0, 17.0, 449.0, 145.0]",18102.jpg,clouds on rt
"[0.0, 0.0, 480.0, 155.0]",18102.jpg,blue sky
"[0.0, 252.0, 480.0, 360.0]",18102.jpg,rocks in the front
"[0.0, 201.0, 480.0, 259.0]",18102.jpg,the ocean
"[0.0, 166.0, 480.0, 237.0]",18102.jpg,the sandy beach
"[51.0, 315.0, 292.0, 357.0]",3143.jpg,lake on bottom
"[1.0, 128.0, 480.0, 358.0]",3143.jpg,"green land, left"
"[1.0, 128.0, 480.0, 358.0]",3143.jpg,hill between water and buildings
"[283.0, 235.0, 480.0, 355.0]",3143.jpg,trees in bottom right
"[236.0, 190.0, 480.0, 337.0]",3143.jpg,area of buildings between mountains
"[236.0, 190.0, 480.0, 337.0]",3143.jpg,"valley area with buildings, center right"
"[1.0, 156.0, 232.0, 255.0]",3143.jpg,water on left
"[3.0, 0.0, 479.0, 158.0]",3143.jpg,sky
"[119.0, 102.0, 151.0, 147.0]",4777.jpg,first umbrella on left side
"[119.0, 102.0, 151.0, 147.0]",4777.jpg,"white table umbrella, left side"
"[223.0, 143.0, 280.0, 172.0]",4777.jpg,table under yellow umbrella
"[0.0, 148.0, 33.0, 173.0]",4777.jpg,water to the left of the lightpost
"[0.0, 0.0, 331.0, 163.0]",4777.jpg,hill left of sign
"[323.0, 0.0, 480.0, 360.0]",4777.jpg,anywhere on the wooden post in the bottom right corner
"[286.0, 3.0, 448.0, 95.0]",4777.jpg,sign
"[324.0, 98.0, 386.0, 144.0]",4777.jpg,sign under hotel augostura
"[246.0, 100.0, 262.0, 151.0]",4777.jpg,the umbrella on the right table
"[0.0, 7.0, 139.0, 99.0]",4777.jpg,sky
"[446.0, 98.0, 480.0, 176.0]",4777.jpg,foliage seen through the space on the very right
"[0.0, 147.0, 360.0, 243.0]",11683.jpg,grass to the left of donkey
"[206.0, 132.0, 480.0, 255.0]",14195.jpg,middle right just above the people
"[176.0, 0.0, 480.0, 122.0]",14195.jpg,foggy
"[0.0, 11.0, 336.0, 63.0]",14195.jpg,left cloud
"[211.0, 7.0, 319.0, 184.0]",3287.jpg,top window rt
"[35.0, 11.0, 134.0, 189.0]",3287.jpg,upper left window
"[0.0, 287.0, 204.0, 360.0]",14195.jpg,bottom left corner
"[218.0, 262.0, 334.0, 480.0]",3287.jpg,bottom right door
"[111.0, 102.0, 194.0, 338.0]",14195.jpg,close person
"[0.0, 152.0, 480.0, 320.0]",30684.jpg,water
"[0.0, 0.0, 360.0, 99.0]",38905.jpg,blue sky
"[0.0, 119.0, 480.0, 360.0]",38905.jpg,ground in front
"[269.0, 0.0, 480.0, 83.0]",38905.jpg,white on right
"[87.0, 135.0, 231.0, 431.0]",11121.jpg,people wearing orange lifejackets
"[0.0, 5.0, 227.0, 60.0]",27624.jpg,trees towards back left just below river
"[255.0, 180.0, 328.0, 379.0]",11121.jpg,person on right
"[312.0, 59.0, 362.0, 145.0]",23270.jpg,the palm tree in the background to the immediate right of the tall fountain right behind the people
"[312.0, 59.0, 362.0, 145.0]",23270.jpg,roght tree by fountain
"[312.0, 59.0, 362.0, 145.0]",23270.jpg,tree behind foundtain
"[312.0, 59.0, 362.0, 145.0]",23270.jpg,tree behind fountain
"[312.0, 59.0, 362.0, 145.0]",23270.jpg,trees to right of fountain
"[61.0, 155.0, 116.0, 173.0]",23270.jpg,white space bottom of lightining post on the left
"[305.0, 0.0, 480.0, 105.0]",23270.jpg,sky top right
"[0.0, 0.0, 288.0, 113.0]",23270.jpg,sky on top left
"[0.0, 87.0, 285.0, 181.0]",23270.jpg,left building
"[0.0, 87.0, 285.0, 181.0]",23270.jpg,building left
"[0.0, 87.0, 285.0, 181.0]",23270.jpg,building in back left
"[0.0, 87.0, 285.0, 181.0]",23270.jpg,back left building
"[0.0, 87.0, 285.0, 181.0]",23270.jpg,buildings to left of group
"[0.0, 87.0, 285.0, 181.0]",23270.jpg,building on left
"[433.0, 58.0, 480.0, 174.0]",23270.jpg,palm tree farthest right
"[433.0, 58.0, 480.0, 174.0]",23270.jpg,palm tree on far right
"[0.0, 65.0, 68.0, 179.0]",23270.jpg,"np,  left side,  palm tree"
"[0.0, 65.0, 68.0, 179.0]",23270.jpg,tree in the back on the left side
"[135.0, 73.0, 193.0, 145.0]",23270.jpg,second palm tree from left
"[135.0, 73.0, 193.0, 145.0]",23270.jpg,tree behind man
"[135.0, 73.0, 193.0, 145.0]",23270.jpg,2nd tree from left
"[135.0, 73.0, 193.0, 145.0]",23270.jpg,tree 2nd to left
"[72.0, 67.0, 449.0, 350.0]",21345.jpg,kids
"[0.0, 252.0, 421.0, 360.0]",21345.jpg,floor right next to pink toy on right
"[415.0, 300.0, 480.0, 360.0]",21345.jpg,toy bottom right corner
"[0.0, 140.0, 58.0, 263.0]",21345.jpg,box thing on the left edge
"[51.0, 46.0, 149.0, 225.0]",21345.jpg,light brown cabinet
"[0.0, 0.0, 480.0, 101.0]",21345.jpg,wall white
"[56.0, 288.0, 320.0, 446.0]",39635.jpg,sea water
"[0.0, 448.0, 320.0, 480.0]",39635.jpg,bottom right corner
"[240.0, 0.0, 480.0, 80.0]",4771.jpg,tree branch top right corner
"[50.0, 49.0, 68.0, 71.0]",4771.jpg,the chimney thing top left of roof
"[381.0, 124.0, 470.0, 218.0]",4771.jpg,right window
"[102.0, 140.0, 188.0, 404.0]",9258.jpg,middle man
"[102.0, 140.0, 188.0, 404.0]",9258.jpg,middle black
"[0.0, 0.0, 480.0, 133.0]",36016.jpg,sky
"[201.0, 188.0, 480.0, 320.0]",36016.jpg,very bottom corner on right
"[0.0, 222.0, 240.0, 320.0]",36016.jpg,bottom left building
"[0.0, 309.0, 146.0, 360.0]",18842.jpg,paved walkway
"[185.0, 50.0, 319.0, 322.0]",18842.jpg,center
"[0.0, 0.0, 480.0, 360.0]",18842.jpg,wall
"[99.0, 233.0, 282.0, 360.0]",40484.jpg,blank walkway area right of the man in dark clothes
"[0.0, 0.0, 480.0, 207.0]",40484.jpg,anywhere in the sky
"[278.0, 238.0, 480.0, 360.0]",40484.jpg,water right
"[385.0, 107.0, 408.0, 180.0]",1114.jpg,tall brass lamp right of bed
"[209.0, 0.0, 264.0, 115.0]",1114.jpg,yellow wall next to curtain
"[79.0, 302.0, 230.0, 449.0]",16461.jpg,bottom seal
"[0.0, 0.0, 360.0, 479.0]",16461.jpg,any part of the rock wall
"[0.0, 0.0, 360.0, 479.0]",16461.jpg,rock right of seals
"[0.0, 0.0, 360.0, 479.0]",16461.jpg,background rock
"[0.0, 0.0, 360.0, 479.0]",16461.jpg,anywhere in upper right
"[0.0, 0.0, 360.0, 479.0]",16461.jpg,top right
"[70.0, 156.0, 207.0, 353.0]",16461.jpg,fat seal
"[23.0, 148.0, 440.0, 211.0]",31789.jpg,field
"[224.0, 77.0, 241.0, 126.0]",27361.jpg,on the walk
"[279.0, 89.0, 301.0, 138.0]",27361.jpg,person on bridge yellow shirt
